track_id,track_name,artist(s)_name,artist_count,released_year,in_spotify_charts,streams,in_apple_charts,in_deezer_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,total_playlists,bpm_category,danceability_%_category,valence_%_category,energy_%_category,acousticness_%_category,instrumentalness_%_category,liveness_%_category,speechiness_%_category
2853933,Red Ruby Da Sleeze,Nicki Minaj,1,2023,0,81419389,11,0,98,70,29,73,12,0,11,26,1233,low,medium,low,medium,medium,low,medium,high
1740150,Kahani Suno 2.0,Kaifi Khalil,1,2022,6,156777415,10,0,140,58,26,38,91,0,10,4,164,medium,medium,low,low,high,low,low,low
3923468,Nobody Gets Me,SZA,1,2022,6,284908316,100,13,100,36,28,28,81,0,18,3,2653,medium,low,low,low,high,low,medium,low
4141537,PERO T�,"Karol G, Quevedo",2,2023,11,93438910,15,3,140,86,68,79,39,0,11,29,412,medium,high,medium,high,medium,low,medium,high
7166872,Hype Boy,NewJeans,1,2022,17,363472647,119,2,100,59,78,94,27,0,29,23,924,medium,medium,high,high,medium,low,high,high
7921549,Bloody Mary,Lady Gaga,1,2011,0,372476382,26,3,100,59,49,65,2,0,13,3,4252,medium,medium,medium,medium,low,low,medium,low
1910640,Monoton�,"Ozuna, Shakira",2,2022,15,380726517,34,4,132,87,82,70,42,0,21,5,3913,medium,high,high,medium,medium,low,medium,medium
1413502,���98 Braves,Morgan Wallen,1,2023,0,56533272,15,0,142,49,48,67,10,0,26,3,288,high,low,medium,medium,medium,low,high,low
2395685,WANDA,Quevedo,1,2023,22,175399345,24,1,176,72,96,63,25,0,21,7,906,high,medium,high,medium,medium,low,medium,medium
6402604,Thought You Should Know,Morgan Wallen,1,2022,4,203221468,53,0,140,53,51,70,49,0,14,3,985,medium,low,medium,medium,high,low,medium,low
4552573,In The End,Linkin Park,1,2000,6,1624165576,0,2,105,55,40,90,1,0,32,6,31936,medium,low,medium,high,low,low,high,medium
2068804,Zona De Perigo,Leo Santana,1,2022,4,134294498,1,2,135,81,97,77,75,0,35,3,622,medium,high,high,high,high,low,high,low
3519068,Lovezinho,Treyce,1,2022,0,70069745,2,0,128,82,61,59,30,0,12,4,267,medium,high,medium,medium,medium,low,medium,low
1912112,I Like You (A Happier Song) (with Doja Cat),"Post Malone, Doja Cat",2,2022,14,609293408,21,15,101,74,43,69,12,0,12,7,5455,medium,medium,medium,medium,medium,low,medium,medium
6133453,Neverita,Bad Bunny,1,2022,30,671365962,64,6,122,88,43,50,7,0,14,5,2645,medium,high,medium,low,medium,low,medium,medium
3875589,Vista Al Mar,Quevedo,1,2022,34,362361576,19,3,105,76,49,56,80,12,10,13,1806,medium,medium,medium,medium,high,high,low,high
8024591,Sem Alian��a no,"MC Xenon, Os Gemeos da Putaria",2,2022,4,93587665,1,0,83,53,40,36,73,0,11,33,481,low,low,medium,low,high,low,medium,high
1519987,Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, League of Legends, JID, Arcane",4,2021,7,1223481149,88,21,77,72,59,76,24,0,42,28,6882,low,medium,medium,medium,medium,low,high,high
2061546,Revenge,XXXTENTACION,1,2017,11,1022258230,0,0,140,75,18,25,78,0,11,26,3810,medium,medium,low,low,high,low,medium,high
7204092,Bombonzinho - Ao Vivo,"Israel & Rodolffo, Ana Castela",2,2022,6,263453310,69,2,158,65,72,95,31,0,92,5,1353,high,medium,high,high,medium,low,high,medium
2767209,LA CANCI�,"J Balvin, Bad Bunny",2,2019,31,1435127549,109,3,176,75,43,65,15,0,11,32,6880,high,medium,medium,medium,medium,low,medium,high
6044216,Qu�� Ago,"Yuridia, Angela Aguilar",2,2022,15,236857112,59,5,98,73,88,57,56,0,5,2,697,low,medium,high,medium,high,low,low,low
5911914,Love Again,The Kid Laroi,1,2023,0,147538971,4,0,107,66,47,40,72,0,11,3,1388,medium,medium,medium,low,high,low,medium,low
3347693,After Hours,The Weeknd,1,2020,6,698086140,115,1,109,66,16,57,10,1,12,3,8347,medium,medium,low,medium,medium,high,medium,low
5080031,About Damn Time,Lizzo,1,2022,2,723894473,0,0,109,84,72,74,10,0,34,7,2357,medium,high,high,medium,medium,low,high,medium
3746522,Born With A Beer In My Hand,Morgan Wallen,1,2023,0,34450974,9,0,148,53,61,81,5,0,36,4,208,high,low,medium,high,low,low,high,low
5865058,���������������������,Fujii Kaze,1,2020,14,403097450,94,0,158,60,52,76,17,0,19,5,718,high,medium,medium,medium,medium,low,medium,medium
5031236,Besos Moja2,"Wisin & Yandel, ROSAL�",2,2022,13,309483971,7,3,94,74,64,73,6,0,10,6,2569,low,medium,medium,medium,low,low,low,medium
4942277,Maan Meri Jaan,King,1,2022,6,319566866,80,0,96,70,40,51,35,0,10,4,300,low,medium,medium,low,medium,low,low,low
1459555,Moscow Mule,Bad Bunny,1,2022,33,909001996,113,9,100,80,29,67,29,0,12,3,4731,medium,high,low,medium,medium,low,medium,low
4162862,My Universe,"Coldplay, BTS",2,2021,13,1061966512,0,0,105,58,42,68,1,0,14,4,6127,medium,medium,medium,medium,low,low,medium,low
5972088,Devil Don���,Morgan Wallen,1,2023,0,32526947,10,0,125,53,32,66,38,0,9,3,168,medium,low,low,medium,medium,low,low,low
8704695,LLYLM,ROSAL�,1,2023,0,124988687,41,1,170,56,56,63,13,0,19,27,2057,high,low,medium,medium,medium,low,medium,high
2296238,I'm Not Here To Make Friends,"Sam Smith, Calvin Harris, Jessie Reyez",3,2023,0,103787664,1,0,115,70,84,90,17,0,41,6,2025,medium,medium,high,high,medium,low,high,medium
2023447,TRUSTFALL,P!nk,1,2023,16,134255790,24,7,122,64,25,89,0,0,15,9,2287,medium,medium,low,high,low,low,medium,medium
4492232,ANTIFRAGILE,LE SSERAFIM,1,2022,12,301051721,95,0,105,88,82,80,8,0,11,8,795,medium,high,high,high,medium,low,medium,medium
2817956,Boy's a liar,PinkPantheress,1,2022,0,156338624,0,13,133,66,74,84,25,0,21,4,1280,medium,medium,high,high,medium,low,medium,low
7349725,VIBE (feat. Jimin of BTS),"TAEYANG, Jimin",2,2023,2,152850295,40,1,100,79,60,68,7,0,26,4,451,medium,high,medium,medium,medium,low,high,low
7526938,Shirt,SZA,1,2022,0,309653982,95,0,120,82,55,45,15,3,9,10,3571,medium,high,medium,low,medium,high,low,medium
4562499,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,1,2022,0,297328960,31,1,177,25,17,30,90,0,13,3,3652,high,low,low,low,high,low,medium,low
6204936,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,1,2022,0,332506354,17,0,142,64,31,72,15,0,9,5,2937,high,medium,low,medium,medium,low,low,medium
5300224,"Sex, Drugs, Etc.",Beach Weather,1,2016,16,480507035,60,12,144,57,47,84,1,1,52,4,3140,high,low,medium,high,low,high,high,low
7304378,Boy With Luv (feat. Halsey),"Halsey, BTS",2,2019,0,1065580332,92,0,120,65,80,86,9,0,19,10,4632,medium,medium,high,high,medium,low,medium,medium
8292846,"Hey, Mickey!",Baby Tate,1,2016,0,122763672,1,4,135,92,73,51,55,0,15,6,503,medium,high,high,low,high,low,medium,medium
6363032,Calm Down,R��,1,2022,10,445763624,44,22,107,81,82,78,38,0,12,4,4870,medium,high,high,high,medium,low,medium,low
6602768,Jhoome Jo Pathaan,"Arijit Singh, Vishal Dadlani, Sukriti Kakar, Vishal-Shekhar, Shekhar Ravjiani, Kumaar",6,2022,4,1365184,78,0,105,82,62,74,10,0,33,7,153,medium,high,medium,medium,medium,low,high,medium
2432426,Escapism. - Sped Up,"RAYE, 070 Shake",2,2022,0,184308753,1,0,108,44,38,77,9,0,9,20,1391,medium,low,medium,high,medium,low,low,high
4765423,Space Song,Beach House,1,2015,4,789753877,76,0,147,51,62,79,22,13,14,3,18256,high,low,medium,high,medium,high,medium,low
4978027,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],"BTS, Jung Kook, FIFA Sound",3,2022,20,323358833,78,0,115,71,34,88,16,0,44,4,935,medium,medium,medium,high,medium,low,high,low
5937798,Te Felicito,"Shakira, Rauw Alejandro",2,2022,9,606361689,66,13,174,70,57,64,23,0,8,32,5132,high,medium,medium,medium,medium,low,low,high
8756692,Mu��,"Steve Aoki, Tini, La Joaqui",3,2023,6,120972253,7,2,90,68,83,71,3,0,31,8,744,low,medium,high,medium,low,low,high,medium
1239958,TV,Billie Eilish,1,2022,2,338564981,89,0,141,41,9,25,84,1,14,4,3142,high,low,low,low,high,high,medium,low
1776310,I'm Not The Only One,Sam Smith,1,2014,3,1606986953,24,0,82,68,50,49,56,0,8,4,19587,low,medium,medium,low,high,low,low,low
5864281,Heather,Conan Gray,1,2020,7,1301799902,1,0,92,47,25,43,62,0,32,3,6483,low,low,low,low,high,low,high,low
1936946,"Besharam Rang (From ""Pathaan"")","Vishal-Shekhar, Shilpa Rao, Caralisa Monteiro, Kumaar, Vishal Dadlani, Shekhar Ravjiani",6,2022,4,140187018,79,0,116,77,65,80,6,0,15,4,153,medium,medium,medium,high,low,low,medium,low
2143818,One Kiss (with Dua Lipa),"Calvin Harris, Dua Lipa",2,2017,10,1897517891,122,6,124,79,59,86,4,0,8,11,30968,medium,high,medium,high,low,low,low,high
8537557,Sugar Rush Ride,TOMORROW X TOGETHER,1,2023,0,107642809,56,0,125,71,83,89,1,0,17,9,384,medium,medium,high,high,low,low,medium,medium
2122853,Pink Venom,BLACKPINK,1,2022,16,551305895,119,1,90,80,71,69,2,0,27,10,2097,low,high,high,medium,low,low,high,medium
3827734,WAIT FOR U (feat. Drake & Tems),"Drake, Future, Tems",3,2022,14,556585270,84,0,83,46,34,64,31,0,7,34,5694,low,low,medium,medium,medium,low,low,high
6891911,Don't Start Now,Dua Lipa,1,2019,0,2303033973,77,3,124,79,68,79,1,0,10,8,29186,medium,high,medium,high,low,low,low,medium
4635311,After Dark,Mr.Kitty,1,2014,14,646886885,9,0,140,58,4,60,7,41,8,3,1780,medium,medium,low,medium,medium,high,low,low
4794318,Eu Gosto Assim - Ao Vivo,"Gustavo Mioto, Mari Fernandez",2,2022,4,222612678,64,1,154,64,61,91,15,0,72,4,1566,high,medium,medium,high,medium,low,high,low
3378211,INDUSTRY BABY (feat. Jack Harlow),"Jack Harlow, Lil Nas X",2,2021,0,1814349763,47,0,150,74,89,70,2,0,5,6,14305,high,medium,high,medium,low,low,low,medium
1464404,MIDDLE OF THE NIGHT,Elley Duh�,1,2020,8,872137015,21,1,186,41,9,61,2,0,12,5,4375,high,low,low,medium,low,low,medium,medium
1168222,Atlantis,Seafret,1,2015,6,571386359,53,1,166,40,23,48,5,0,12,3,3222,high,low,low,low,low,low,medium,low
5526636,PUNTO 40,"Baby Rasta, Rauw Alejandro",2,2022,12,304079786,32,2,107,87,20,83,0,4,31,9,3126,medium,high,low,high,low,high,high,medium
6055373,Evoque Prata,"DJ Escobar, MC MENOR SG, MC MENOR HR",3,2022,0,174006928,1,0,87,87,52,52,31,0,28,24,916,low,high,medium,low,medium,low,high,high
8803071,How Do I Say Goodbye,Dean Lewis,1,2022,15,284785823,97,0,82,40,39,64,21,0,7,7,2293,low,low,medium,medium,medium,low,low,medium
8689972,Blind,SZA,1,2022,0,163284000,51,0,114,46,60,28,91,0,21,4,1518,medium,low,medium,low,high,low,medium,low
3301347,Die For You,Joji,1,2022,0,246390068,45,16,148,47,15,52,38,13,29,5,1777,high,low,low,low,medium,high,high,medium
2865125,Doja,Central Cee,1,2022,44,482257456,44,1,140,91,97,57,38,0,40,29,4409,medium,high,high,medium,medium,low,high,high
3469822,Gatita,Bellakath,1,2022,0,168684524,0,0,101,90,76,81,15,24,33,6,1078,medium,high,high,high,medium,high,high,medium
7741272,Rumble,"Skrillex, Flowdan, Fred again..",3,2022,0,78489819,45,0,140,81,6,84,5,23,6,6,2915,medium,high,low,high,low,high,low,medium
1718193,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],"Travis Scott, 21 Savage, Metro Boomin",3,2022,0,195516622,22,0,88,49,24,66,19,0,18,29,1626,low,low,low,medium,medium,low,medium,high
3365981,Yonaguni,Bad Bunny,1,2021,28,1260594497,86,4,180,64,44,65,28,0,14,12,9928,high,medium,medium,medium,medium,low,medium,high
6643902,Super Freaky Girl,Nicki Minaj,1,2022,0,428685680,17,9,133,95,91,89,6,0,31,24,5007,medium,high,high,high,low,low,high,high
1832626,Running Up That Hill (A Deal With God),Kate Bush,1,1985,0,1024858327,1,3,108,63,20,55,72,0,6,6,22604,medium,medium,low,medium,high,low,low,medium
1534505,Dream On,Aerosmith,1,1973,0,838586769,0,0,80,39,24,43,39,0,23,3,173,low,low,low,low,medium,low,medium,low
6640464,Limbo,Freddie Dredd,1,2022,0,199386237,1,0,75,80,46,62,3,6,11,46,719,low,high,medium,medium,low,high,medium,high
6416915,Where Are You Now,"Lost Frequencies, Calum Scott",2,2021,44,972509632,122,17,121,67,26,64,52,0,17,10,11360,medium,medium,low,medium,high,low,medium,medium
1221828,WORTH NOTHING,"Twisted, Oliver Tree",2,2022,0,213438580,54,0,140,58,17,62,18,0,20,8,1680,medium,medium,low,medium,medium,low,medium,medium
1203746,Bad Habits,Ed Sheeran,1,2020,8,1555511105,97,15,126,81,59,90,5,0,36,3,14044,medium,high,medium,high,low,low,high,low
2009624,KICK BACK,Kenshi Yonezu,1,2022,4,210038833,101,0,102,58,29,94,0,0,9,11,638,medium,medium,low,high,low,low,low,high
7477767,Evergreen (You Didn���t Deserve Me A,Omar Apollo,1,2022,0,227918678,0,0,82,70,31,34,60,1,11,4,2618,low,medium,low,low,high,high,medium,low
6775509,Good Days,SZA,1,2020,2,826623384,109,1,121,46,53,78,23,0,72,6,10741,medium,low,medium,high,medium,low,high,medium
5415405,Levitating (feat. DaBaby),"Dua Lipa, DaBaby",2,2020,8,1802514301,13,0,103,70,92,83,1,0,7,6,16636,medium,medium,high,high,low,low,low,medium
5346382,Woman,Doja Cat,1,2021,0,1329090101,50,4,108,82,88,76,9,0,12,9,10089,medium,high,high,medium,medium,low,medium,medium
7662363,Shut up My Moms Calling - (Sped Up),Hotel Ugly,1,2022,7,181831132,4,0,85,65,36,47,31,0,12,10,721,low,medium,medium,low,medium,low,medium,medium
8399372,Ferrari,"James Hype, Miggy Dela Rosa",2,2022,28,462791599,79,0,125,84,70,69,1,0,5,5,8106,medium,high,high,medium,low,low,low,medium
3146245,"You're On Your Own, Kid",Taylor Swift,1,2022,2,348647203,18,0,120,69,40,39,41,0,13,6,2565,medium,medium,medium,low,medium,low,medium,medium
3163708,"Kesariya (From ""Brahmastra"")","Pritam, Arijit Singh, Amitabh Bhattacharya",3,2022,6,366599607,98,0,94,58,44,57,57,0,10,3,322,low,medium,medium,medium,high,low,low,low
2475712,Agudo M��gi,"Styrx, utku INC, Thezth",3,1930,0,90598517,0,0,130,65,49,80,22,4,7,5,341,medium,medium,medium,high,medium,high,low,medium
1967014,Payphone,"Maroon 5, Wiz Khalifa",2,2012,4,1479264469,38,1,110,74,51,74,2,0,29,4,16090,medium,medium,medium,medium,low,low,high,low
4490744,All I Want for Christmas Is You,Mariah Carey,1,1994,0,1449779435,132,0,150,34,33,63,16,0,7,4,28134,high,low,medium,medium,medium,low,low,low
7224008,Last Christmas,Wham!,1,1984,0,1159176109,111,0,107,74,88,65,28,0,46,3,23729,medium,medium,high,medium,medium,low,high,low
8576945,Rockin' Around The Christmas Tree,Brenda Lee,1,1958,0,769213520,168,0,140,70,85,41,71,0,45,5,15391,medium,medium,high,low,high,low,high,medium
6372609,Jingle Bell Rock,Bobby Helms,1,1957,0,741301563,99,0,119,74,78,37,84,0,6,3,10595,medium,medium,high,low,high,low,low,low
7546342,It's Beginning To Look A Lot Like Christmas,Michael Bubl�,1,2011,0,807561936,0,0,93,35,38,23,91,0,29,3,12937,low,low,medium,low,high,low,high,low
1236328,Santa Tell Me,Ariana Grande,1,2013,0,834129063,106,0,133,46,53,63,5,0,30,18,10078,medium,low,medium,medium,low,low,high,high
5350503,It's the Most Wonderful Time of the Year,Andy Williams,1,1963,0,663832097,107,0,202,24,76,60,77,0,12,4,9221,high,low,high,medium,high,low,medium,low
4277985,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1,1959,0,446390129,1,0,134,45,72,24,91,0,18,4,6877,medium,low,high,low,high,low,medium,low
2886961,Snowman,Sia,1,2017,0,690104769,110,0,105,72,33,51,48,0,9,3,5725,medium,medium,medium,low,high,low,low,low
4278371,Underneath the Tree,Kelly Clarkson,1,2013,0,485285717,99,0,160,51,69,81,0,0,21,5,6991,high,low,medium,high,low,low,medium,medium
4069645,Feliz Navidad,Jos�� Felic,1,1970,0,520034544,3,0,148,50,96,82,47,0,34,4,3819,high,low,high,high,high,low,high,low
4319986,Holly Jolly Christmas,Michael Bubl�,1,2011,0,476244795,0,0,151,65,70,47,87,0,9,4,7951,high,medium,high,low,high,low,low,low
5666047,Mistletoe,Justin Bieber,1,2011,0,629173063,111,0,162,67,88,54,51,0,9,4,10082,high,medium,high,medium,high,low,low,low
6900582,Sleigh Ride,The Ronettes,1,1963,0,404664135,74,0,92,53,84,77,40,0,32,3,10490,low,low,high,high,medium,low,high,low
6791135,Seek & Destroy,SZA,1,2022,0,98709329,31,0,152,65,35,65,44,18,21,7,1013,high,medium,medium,medium,high,high,medium,medium
4989276,Love Language,SZA,1,2022,0,110849052,63,0,65,71,55,26,85,0,13,8,1151,low,medium,medium,low,high,low,medium,medium
2148200,Happy Xmas (War Is Over),"John Lennon, The Harlem Community Choir, The Plastic Ono Band, Yoko Ono",4,1971,0,460492795,1,0,147,33,39,61,32,0,77,3,11349,high,low,medium,medium,medium,low,high,low
3439901,Used (feat. Don Toliver),"SZA, Don Toliver",2,2022,0,94005786,29,0,150,73,71,69,53,0,32,9,1052,high,medium,high,medium,high,low,high,medium
4002890,A Holly Jolly Christmas - Single Version,Burl Ives,1,1952,0,395591396,120,0,140,67,81,36,64,0,15,3,8111,medium,medium,high,low,high,low,medium,low
3087104,The Christmas Song (Merry Christmas To You) - Remastered 1999,Nat King Cole,1,1946,0,389771964,72,0,139,36,22,15,84,0,11,4,11891,medium,low,low,low,high,low,medium,low
8476304,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,1,1979,0,403939487,0,0,95,75,74,58,36,0,9,3,1715,low,medium,high,medium,medium,low,low,low
3891081,Do They Know It's Christmas? - 1984 Version,Band Aid,1,1984,0,481697415,30,0,115,60,23,57,0,2,27,3,14827,medium,medium,low,medium,low,high,high,low
5179092,Ghost in the Machine (feat. Phoebe Bridgers),"SZA, Phoebe Bridgers",2,2022,0,110073250,20,0,125,62,59,43,84,3,11,5,1654,medium,medium,medium,low,high,high,medium,medium
4611820,Special,SZA,1,2022,0,88092256,21,0,76,60,19,20,78,0,11,5,915,low,medium,low,low,high,low,medium,medium
4738813,Merry Christmas Everyone,Shakin' Stevens,1,1984,0,351636786,35,0,101,72,91,87,14,0,13,3,1182,medium,medium,high,high,medium,low,medium,low
8753775,Let It Snow! Let It Snow! Let It Snow!,"Frank Sinatra, B. Swanson Quartet",2,1950,0,473248298,108,0,143,60,86,32,88,0,34,6,11117,high,medium,high,low,high,low,high,medium
7780139,SOS,SZA,1,2022,0,73981293,18,0,119,51,51,66,67,0,9,23,834,medium,low,medium,medium,high,low,low,high
7122267,Open Arms (feat. Travis Scott),"SZA, Travis Scott",2,2022,4,155653938,87,0,78,67,22,59,76,1,15,16,1450,low,medium,low,medium,high,high,medium,high
6909746,White Christmas,"Bing Crosby, John Scott Trotter & His Orchestra, Ken Darby Singers",3,1942,0,395591396,79,0,96,23,19,25,91,0,40,3,12136,low,low,low,low,high,low,high,low
6593931,Driving Home for Christmas - 2019 Remaster,Chris Rea,1,1986,0,429504768,0,0,180,51,87,58,36,0,18,4,944,high,low,high,medium,medium,low,medium,low
3867590,Christmas (Baby Please Come Home),Darlene Love,1,1963,0,242767149,58,0,126,34,35,76,39,0,8,5,9455,medium,low,medium,medium,medium,low,low,medium
2070479,Gone Girl,SZA,1,2022,0,65362788,17,0,150,43,42,44,57,0,15,6,897,high,low,medium,low,high,low,medium,medium
4991676,F2F,SZA,1,2022,0,67540165,9,0,90,53,47,74,9,0,34,4,995,low,low,medium,medium,medium,low,high,low
2628329,Notice Me,SZA,1,2022,0,62019074,22,0,160,72,78,68,28,0,11,12,833,high,medium,high,medium,medium,low,medium,high
7387090,Merry Christmas,"Ed Sheeran, Elton John",2,2017,0,135723538,90,0,114,59,60,94,24,0,10,4,2422,medium,medium,medium,high,medium,low,low,low
1291434,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",3,1958,0,295998468,39,0,113,73,72,32,77,0,15,5,6537,medium,medium,high,low,high,low,medium,medium
7699876,My Only Wish (This Year),Britney Spears,1,2000,0,261116938,53,0,147,67,69,72,17,0,19,3,7353,high,medium,medium,medium,medium,low,medium,low
3461405,Antidepresan,"Mabel Matiz, Mert Demir",2,2022,2,136689549,6,1,100,70,92,59,3,0,10,3,330,medium,medium,high,medium,low,low,low,low
3305057,Wild Flower (with youjeen),RM,1,2022,2,135611421,74,0,155,49,42,77,3,0,12,9,369,high,low,medium,high,low,low,medium,medium
3782910,I Hate U,SZA,1,2021,0,356709897,96,0,107,54,41,39,51,0,11,16,4203,medium,low,medium,low,high,low,medium,high
8283550,Raindrops (Insane) [with Travis Scott],"Travis Scott, Metro Boomin",2,2022,0,110649992,7,0,112,80,15,54,9,0,38,5,893,medium,high,low,medium,medium,low,high,medium
8173823,SPIT IN MY FACE!,ThxSoMch,1,2022,0,301869854,0,0,166,70,57,57,9,20,11,7,592,high,medium,medium,medium,medium,high,medium,medium
8167749,Deck The Hall - Remastered 1999,Nat King Cole,1,1959,0,127027715,39,0,107,69,96,36,81,0,8,4,3405,medium,medium,high,low,high,low,low,low
7103818,Smoking on my Ex Pack,SZA,1,2022,0,57144458,11,0,81,47,33,68,24,0,22,38,820,low,low,medium,medium,medium,low,medium,high
2587921,Conceited,SZA,1,2022,0,56870689,14,0,150,79,77,46,5,0,11,7,903,high,high,high,low,low,low,medium,medium
5282587,Snow On The Beach (feat. Lana Del Rey),"Taylor Swift, Lana Del Rey",2,2022,0,323437194,57,0,110,66,19,32,69,0,12,4,2478,medium,medium,low,low,high,low,medium,low
2284105,Maroon,Taylor Swift,1,2022,0,317726339,16,0,108,64,4,40,6,0,10,6,2330,medium,medium,low,low,low,low,low,medium
8164697,Tubar��o Te,"Dj LK da Esc��cia, Tchakabum, mc jhenny, M",4,2022,0,116144341,0,0,130,89,48,74,30,0,7,36,1068,medium,high,medium,medium,medium,low,low,high
1218742,Bejeweled,Taylor Swift,1,2022,0,328207708,35,2,164,70,39,56,6,0,9,7,2760,high,medium,medium,medium,low,low,low,medium
4662762,Tarot,"Bad Bunny, Jhay Cortez",2,2022,20,608228647,77,2,114,80,42,68,2,0,66,4,2531,medium,high,medium,medium,low,low,high,low
2616615,You Make It Feel Like Christmas (feat. Blake Shelton),"Gwen Stefani, Blake Shelton",2,2005,0,180577478,56,0,93,63,93,88,1,0,12,4,2715,low,medium,high,high,low,low,medium,low
6879361,Desesperados,"Chencho Corleone, Rauw Alejandro",2,2021,34,809306935,58,7,90,87,51,69,36,0,9,8,7032,low,high,medium,medium,medium,low,low,medium
2678616,Too Late,SZA,1,2022,0,49262961,9,0,128,45,35,68,78,0,39,8,716,medium,low,medium,medium,high,low,high,medium
3341212,Party,"Bad Bunny, Rauw Alejandro",2,2022,4,614555082,64,3,97,83,47,80,2,0,24,9,3260,low,high,medium,high,low,low,high,medium
8597238,Run Rudolph Run - Single Version,Chuck Berry,1,1958,0,245350949,30,0,152,69,94,71,79,0,7,8,8784,high,medium,high,medium,high,low,low,medium
3092002,Jingle Bells - Remastered 1999,Frank Sinatra,1,1957,0,178660459,3,0,175,51,94,34,73,0,10,5,4423,high,low,high,low,high,low,low,medium
5602322,Far,SZA,1,2022,0,51641685,15,0,116,61,48,55,67,0,16,8,683,medium,medium,medium,medium,high,low,medium,medium
6143073,On Time (with John Legend),"John Legend, Metro Boomin",2,2022,0,78139948,2,0,80,33,51,59,76,0,44,6,406,low,low,medium,medium,high,low,high,medium
2468227,GAT��,"Maldy, Karol G",2,2022,13,322336177,50,3,93,63,34,86,26,0,21,39,3424,low,medium,medium,high,medium,low,medium,high
6389379,���abcdefu,Gayle,1,2021,0,1007612429,12,18,122,70,42,54,30,0,37,5,7960,medium,medium,medium,medium,medium,low,high,medium
7726159,Sacrifice,The Weeknd,1,2022,0,326792833,77,0,122,70,91,79,3,0,7,10,4654,medium,medium,high,high,low,low,low,medium
4491971,Is There Someone Else?,The Weeknd,1,2022,6,391251368,89,0,135,70,60,58,4,0,16,3,2928,medium,medium,medium,medium,low,low,medium,low
5380546,Fingers Crossed,"Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2022,0,349585590,7,16,109,60,45,47,62,0,31,5,2370,medium,medium,medium,low,high,low,high,medium
7853001,Out of Time,The Weeknd,1,2022,0,339659802,88,0,93,65,82,74,27,0,32,5,3822,low,medium,high,medium,medium,low,high,medium
6984128,Do It To It,"Cherish, ACRAZE",2,2021,0,674772936,63,0,125,85,64,81,2,5,7,9,13051,medium,high,medium,high,low,high,low,medium
7235348,We Don't Talk About Bruno,"Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021,0,432719968,89,0,206,58,83,45,36,0,11,8,2924,high,medium,high,low,medium,low,medium,medium
4365318,Pepas,Farruko,1,2021,17,1309887447,109,20,130,76,44,77,1,0,13,3,15331,medium,medium,medium,high,low,low,medium,low
4501584,How Do I Make You Love Me?,The Weeknd,1,2022,0,119238316,47,0,121,80,62,51,2,0,9,8,1937,medium,high,medium,low,low,low,low,medium
6131592,Gasoline,The Weeknd,1,2022,0,116903579,29,0,123,74,35,73,0,0,21,5,2322,medium,medium,medium,medium,low,low,medium,medium
8186517,Infinity,Jaymes Young,1,2017,0,888046992,0,0,122,67,50,67,15,0,30,4,4795,medium,medium,medium,medium,medium,low,high,low
5426643,Less Than Zero,The Weeknd,1,2022,0,200660871,77,0,143,53,50,79,0,0,8,3,2879,high,low,medium,high,low,low,low,low
1119309,Take My Breath,The Weeknd,1,2021,0,130655803,80,0,121,70,35,77,1,0,26,4,2652,medium,medium,medium,high,low,low,high,low
6554843,good 4 u,Olivia Rodrigo,1,2021,6,1887039593,55,1,166,56,68,66,28,0,11,18,16283,high,low,medium,medium,medium,low,medium,high
6145430,"Here We Go��� Again (feat. Tyler, the Cr","The Weeknd, Tyler, The Creator",3,2022,0,88103848,18,0,135,41,27,64,36,0,60,3,1434,medium,low,low,medium,medium,low,high,low
6386843,Best Friends,The Weeknd,1,2022,0,101114984,18,0,87,49,49,59,44,0,35,21,1309,low,low,medium,medium,high,low,high,high
8360758,Kiss Me More (feat. SZA),"SZA, Doja Cat",2,2021,0,1575467011,65,0,111,77,74,66,30,0,13,3,16746,medium,medium,high,medium,medium,low,medium,low
7432867,I Heard You're Married (feat. Lil Wayne),"The Weeknd, Lil Wayne",2,2022,0,91656026,10,0,110,75,85,84,10,0,31,19,1196,medium,medium,high,high,medium,low,high,high
8480431,Need To Know,Doja Cat,1,2021,0,1042568408,36,0,130,66,19,61,30,0,9,7,6947,medium,medium,low,medium,medium,low,low,medium
7748090,MONTERO (Call Me By Your Name),Lil Nas X,1,2020,0,1735441776,19,0,179,61,76,51,30,0,38,15,13342,high,medium,high,low,medium,low,high,high
2468710,love nwantiti (ah ah ah),Ckay,1,2019,2,726837877,0,14,93,74,53,73,61,0,13,4,6005,low,medium,medium,medium,high,low,medium,low
